Artist Name,Spotify ID,Spotify URL,Market
KDS,41opZo9bHh8CZoIdR3IgP7,https://open.spotify.com/artist/41opZo9bHh8CZoIdR3IgP7,IN
Talwiinder,6QoCrBHsojKnOrsGNfRcTN,https://open.spotify.com/artist/6QoCrBHsojKnOrsGNfRcTN,IN
Bhumi,6ze415xN4HqPmAhj1P4pRl,https://open.spotify.com/artist/6ze415xN4HqPmAhj1P4pRl,IN
GABRI,4NPVKDDjJUl4qJX0soxyng,https://open.spotify.com/artist/4NPVKDDjJUl4qJX0soxyng,IN
Encore ABJ,1GNRmzBPWT8hh6CYxkNiRy,https://open.spotify.com/artist/1GNRmzBPWT8hh6CYxkNiRy,IN
Phenom,03hG7s3MUquIZwa4OvtLD7,https://open.spotify.com/artist/03hG7s3MUquIZwa4OvtLD7,IN
Jay Stellar,7xf80lxGAylsBqdiQP0mRk,https://open.spotify.com/artist/7xf80lxGAylsBqdiQP0mRk,IN
Dhp,77NUvfelg2oWph4u620NwF,https://open.spotify.com/artist/77NUvfelg2oWph4u620NwF,IN
AUR,2cjQTf2J5yCaNY8qHpW855,https://open.spotify.com/artist/2cjQTf2J5yCaNY8qHpW855,IN
Abdullah Siddiqui,3PbkSdpJnYRF18jau74b7R,https://open.spotify.com/artist/3PbkSdpJnYRF18jau74b7R,IN
toorjo dey,2K7LWCOiWME8Na9QWEbUwL,https://open.spotify.com/artist/2K7LWCOiWME8Na9QWEbUwL,IN
Charanraj MR,002yVW3Yn595KWy74buQ1k,https://open.spotify.com/artist/002yVW3Yn595KWy74buQ1k,IN
Raj Brar,6ZBd1hRd7fSEEn7UM1UDCv,https://open.spotify.com/artist/6ZBd1hRd7fSEEn7UM1UDCv,IN
Anita Samana,76breG63wlGxkseK0a1dtn,https://open.spotify.com/artist/76breG63wlGxkseK0a1dtn,IN
Raj Brar,5tzlotNwu5hfBcEDmmMTlZ,https://open.spotify.com/artist/5tzlotNwu5hfBcEDmmMTlZ,IN
Desi Pop,3sdR0hInDpkaeWjKjmVVVf,https://open.spotify.com/artist/3sdR0hInDpkaeWjKjmVVVf,IN
Kumaar,0m3D4grap8VFSzbJMqgNVk,https://open.spotify.com/artist/0m3D4grap8VFSzbJMqgNVk,IN
Desi Crew,6lMIhndzcevFkVWSJnXPt2,https://open.spotify.com/artist/6lMIhndzcevFkVWSJnXPt2,IN
Badshah,0y59o4v8uw5crbN9M3JiL1,https://open.spotify.com/artist/0y59o4v8uw5crbN9M3JiL1,IN
Manoj Muntashir,4cAERazLlAzVGA10ORWaUP,https://open.spotify.com/artist/4cAERazLlAzVGA10ORWaUP,IN
Mohit Chauhan,5GnnSrwNCGyfAU4zuIytiS,https://open.spotify.com/artist/5GnnSrwNCGyfAU4zuIytiS,IN
Anumita Nadesan,1nmKYy6efdYl8sIcT0gCLJ,https://open.spotify.com/artist/1nmKYy6efdYl8sIcT0gCLJ,IN
Naaz,0tbKF46lbRv4HqO4A4LSSs,https://open.spotify.com/artist/0tbKF46lbRv4HqO4A4LSSs,IN
Parampara Thakur,3BgdtJXnzcGLt7DSKe6Qmr,https://open.spotify.com/artist/3BgdtJXnzcGLt7DSKe6Qmr,IN
Dishant,03NjaVnVwllxUUcSUDglNJ,https://open.spotify.com/artist/03NjaVnVwllxUUcSUDglNJ,IN
Kenzani,6h4u0DWy8GXHeehzB0kaiM,https://open.spotify.com/artist/6h4u0DWy8GXHeehzB0kaiM,IN
Lost Stories,4RCALXqxv2udxtuLatKPSi,https://open.spotify.com/artist/4RCALXqxv2udxtuLatKPSi,IN
Saahel,7st82DZof2QDfmIZPTgr7r,https://open.spotify.com/artist/7st82DZof2QDfmIZPTgr7r,IN
Midival Punditz,7GmnD2XZleQw8PPzRJV7FY,https://open.spotify.com/artist/7GmnD2XZleQw8PPzRJV7FY,IN
Rusha & Blizza,2HrvJh5lOdSH1DLlWCAtJI,https://open.spotify.com/artist/2HrvJh5lOdSH1DLlWCAtJI,IN
Nucleya,2CkrXQPoBz8jTQ3u0ZeLPh,https://open.spotify.com/artist/2CkrXQPoBz8jTQ3u0ZeLPh,IN
Farooq Got Audio,2u2vVyG4FLtNI8sMUMnIPm,https://open.spotify.com/artist/2u2vVyG4FLtNI8sMUMnIPm,IN
Asad Khan,3XjXhRHZjamOXeraqTWff7,https://open.spotify.com/artist/3XjXhRHZjamOXeraqTWff7,IN
Prabha,34elqsxqSGiim8NF9fRbn3,https://open.spotify.com/artist/34elqsxqSGiim8NF9fRbn3,IN
KSHMR,2wX6xSig4Rig5kZU6ePlWe,https://open.spotify.com/artist/2wX6xSig4Rig5kZU6ePlWe,IN
Aatma,6zaWFQYU5em3iUkjvzbF70,https://open.spotify.com/artist/6zaWFQYU5em3iUkjvzbF70,IN
Karsh Kale,5KNQvpxpsSUsL8Mon7SjYn,https://open.spotify.com/artist/5KNQvpxpsSUsL8Mon7SjYn,IN
IndianRaga,5DbZM6EMfteh7XubuLMtoC,https://open.spotify.com/artist/5DbZM6EMfteh7XubuLMtoC,IN
Sickflip,4a5cFa2gISG9QtjELLgYcZ,https://open.spotify.com/artist/4a5cFa2gISG9QtjELLgYcZ,IN
Biddu,2BzH5YmKSqiVskBsC6PUw2,https://open.spotify.com/artist/2BzH5YmKSqiVskBsC6PUw2,IN
Axel Johansson,2xW3pBjCngD69hC1wIUgjA,https://open.spotify.com/artist/2xW3pBjCngD69hC1wIUgjA,IN
Bahramji,1TRLkR7OoXzEwUckYwHt5B,https://open.spotify.com/artist/1TRLkR7OoXzEwUckYwHt5B,IN
Gunda,7qviR9RWRL1V3aM0yQ8V0D,https://open.spotify.com/artist/7qviR9RWRL1V3aM0yQ8V0D,IN
Debb Official,3M8HMNDlGSYn972Qiu6xLa,https://open.spotify.com/artist/3M8HMNDlGSYn972Qiu6xLa,IN
Slick Trick,6ENmrRecdouZ74WXpHjQZl,https://open.spotify.com/artist/6ENmrRecdouZ74WXpHjQZl,IN
Rishab Rikhiram Sharma,1tXDFZbje7UGfRIQ2C7xXu,https://open.spotify.com/artist/1tXDFZbje7UGfRIQ2C7xXu,IN
Ravi Shankar,4uE9TgBW0AaPDHL1qYbtd0,https://open.spotify.com/artist/4uE9TgBW0AaPDHL1qYbtd0,IN
Pandit Bhimsen Joshi,5MHTQcUQIhxhZdB6Glwmmk,https://open.spotify.com/artist/5MHTQcUQIhxhZdB6Glwmmk,IN
Armaan Khan,68CFADZWUwvJMqkCeqmxMJ,https://open.spotify.com/artist/68CFADZWUwvJMqkCeqmxMJ,IN
Uttam Singh,0AWYFpUfZxzxKUgN5k0GrQ,https://open.spotify.com/artist/0AWYFpUfZxzxKUgN5k0GrQ,IN
Unnikrishnan,0mV4UQ0gHg59AAUtg968pX,https://open.spotify.com/artist/0mV4UQ0gHg59AAUtg968pX,IN
Bombay Jayashri,5OTt6O4Q22YsqZDaWV6FqC,https://open.spotify.com/artist/5OTt6O4Q22YsqZDaWV6FqC,IN
Shujaat Khan,4SY41gazmsCCMk9OYB9ep0,https://open.spotify.com/artist/4SY41gazmsCCMk9OYB9ep0,IN
Bombay Ravi,64LDk5Ybgn78jRN8ESzgtV,https://open.spotify.com/artist/64LDk5Ybgn78jRN8ESzgtV,IN
Prithvi Gandharv,5mXxFxVsphnPepnqhgBBhs,https://open.spotify.com/artist/5mXxFxVsphnPepnqhgBBhs,IN
Tyaagaraaja,32Wfzo61Azkmf5vX6sjarv,https://open.spotify.com/artist/32Wfzo61Azkmf5vX6sjarv,IN
Pulamaipithan,1gqO4AOJNAZvvUjO9Izhgy,https://open.spotify.com/artist/1gqO4AOJNAZvvUjO9Izhgy,IN
Kalyani Menon,56cdU5EX1q2eqlhV0w2A6D,https://open.spotify.com/artist/56cdU5EX1q2eqlhV0w2A6D,IN
Nithyasree Mahadevan,6UPWm7jqlonf0Xy4EB3x2m,https://open.spotify.com/artist/6UPWm7jqlonf0Xy4EB3x2m,IN
O.S. Arun,1H2WiaO7p3zNNmjoBznv70,https://open.spotify.com/artist/1H2WiaO7p3zNNmjoBznv70,IN
Abby V,73VDhvYEhL7FbnDPaNTUmX,https://open.spotify.com/artist/73VDhvYEhL7FbnDPaNTUmX,IN
Sai Vignesh,3cGZqGPKhq8ChGYotV0mlS,https://open.spotify.com/artist/3cGZqGPKhq8ChGYotV0mlS,IN
Agam,4DHXXUP4qza7DacDKVT23G,https://open.spotify.com/artist/4DHXXUP4qza7DacDKVT23G,IN
M. S. Subbulakshmi,35NVYJXOwkjY8bpul6OBQl,https://open.spotify.com/artist/35NVYJXOwkjY8bpul6OBQl,IN
T. M. Krishna,46SVKeOGxlqIAzE0BKXQWM,https://open.spotify.com/artist/46SVKeOGxlqIAzE0BKXQWM,IN
Saindhavi,6rEXjeIJ0wL6BFdo8CRcit,https://open.spotify.com/artist/6rEXjeIJ0wL6BFdo8CRcit,IN
Vijay Prakash,4iA6bUhiZyvRKJf4FNVX39,https://open.spotify.com/artist/4iA6bUhiZyvRKJf4FNVX39,IN
Soolamangalam Sisters,6gQPz9cuV4hTsMFOuw7eSf,https://open.spotify.com/artist/6gQPz9cuV4hTsMFOuw7eSf,IN
Gowry Lekshmi,4Te1MOr4Y7E4lMvaeuyEjR,https://open.spotify.com/artist/4Te1MOr4Y7E4lMvaeuyEjR,IN
S. P. Venkatesh,5qmCA012x0phMiytouYPqt,https://open.spotify.com/artist/5qmCA012x0phMiytouYPqt,IN
Haripriya,1CUAEnzS0hidDnH66AUS3h,https://open.spotify.com/artist/1CUAEnzS0hidDnH66AUS3h,IN
Raghuu,2iBMTe9ns83ock9Uhl5Rj5,https://open.spotify.com/artist/2iBMTe9ns83ock9Uhl5Rj5,IN
Nobin Paul,1IePb1XERqYnAqO9dWi2pf,https://open.spotify.com/artist/1IePb1XERqYnAqO9dWi2pf,IN
Uma Mohan,3IJsrpcwlIt9wYIFISmc4q,https://open.spotify.com/artist/3IJsrpcwlIt9wYIFISmc4q,IN
Pragathi Guruprasad,1IMZlbjHW9DCrW6xbtjI6F,https://open.spotify.com/artist/1IMZlbjHW9DCrW6xbtjI6F,IN
"Sonu Nigam,Kaviraj",0xBObPoSh8ZjNE6stxfS73,https://open.spotify.com/artist/0xBObPoSh8ZjNE6stxfS73,IN
Hindustani Bhau,1DO2rL5LLZMkQTXTk2NSEn,https://open.spotify.com/artist/1DO2rL5LLZMkQTXTk2NSEn,IN
Hindustani,3CAmIia4JxlvrUdxecWn5f,https://open.spotify.com/artist/3CAmIia4JxlvrUdxecWn5f,IN
Sahir Ludhianvi,1nLvkKjnfpnouM0Mpyd4cc,https://open.spotify.com/artist/1nLvkKjnfpnouM0Mpyd4cc,IN
Shiv Tandan,74wYoI5DV3XZGJri7l9cOP,https://open.spotify.com/artist/74wYoI5DV3XZGJri7l9cOP,IN
Shubha Mudgal,1cXjeY6DeuvHqOLioXcHZk,https://open.spotify.com/artist/1cXjeY6DeuvHqOLioXcHZk,IN
Tapas Relia,0iBqHeUD0rnSWXbC9UAT5O,https://open.spotify.com/artist/0iBqHeUD0rnSWXbC9UAT5O,IN
Nazia Hassan,5hW7KULTxMzCDnqaV7LASR,https://open.spotify.com/artist/5hW7KULTxMzCDnqaV7LASR,IN
Sagnik Kolay,0bMaAXWJgqoOyETAQp4MIc,https://open.spotify.com/artist/0bMaAXWJgqoOyETAQp4MIc,IN
MC INSANE,7vlghc3VSBc7oPg2a2FRSq,https://open.spotify.com/artist/7vlghc3VSBc7oPg2a2FRSq,IN
Harsha Darivemula,7wwMNMZtIVyNHOYXNKqQsk,https://open.spotify.com/artist/7wwMNMZtIVyNHOYXNKqQsk,IN
Mano Murthy,3ijciQeyNDV7iQicWGWLWj,https://open.spotify.com/artist/3ijciQeyNDV7iQicWGWLWj,IN
Sachin Urmtosh,1mU6MSjhzEgsJBjEIWbUy3,https://open.spotify.com/artist/1mU6MSjhzEgsJBjEIWbUy3,IN
Bali,65pmgBULHr82D3llNlHtB8,https://open.spotify.com/artist/65pmgBULHr82D3llNlHtB8,IN
GHILDIYAL,19oE1SHCKszlQciGXQGtbW,https://open.spotify.com/artist/19oE1SHCKszlQciGXQGtbW,IN
Jagjit Singh,2ijWbN5KykTYiBoVmhzCTU,https://open.spotify.com/artist/2ijWbN5KykTYiBoVmhzCTU,IN
Ghulam Ali,62mCohf6aiF3nryWghwCxM,https://open.spotify.com/artist/62mCohf6aiF3nryWghwCxM,IN
Kishore Kumar,0GF4shudTAFv8ak9eWdd4Y,https://open.spotify.com/artist/0GF4shudTAFv8ak9eWdd4Y,IN
Mehdi Hassan,73Qu5twIpvKmLU0rPaEJi4,https://open.spotify.com/artist/73Qu5twIpvKmLU0rPaEJi4,IN
Pankaj Udhas,4Qpbhxe0sO2zhvUVfODdZw,https://open.spotify.com/artist/4Qpbhxe0sO2zhvUVfODdZw,IN
Gulzar,0yRC5n90spXG0d3aiDQ0vB,https://open.spotify.com/artist/0yRC5n90spXG0d3aiDQ0vB,IN
Hariharan,2NoJ7NuNs9nyj8Thoh1kbu,https://open.spotify.com/artist/2NoJ7NuNs9nyj8Thoh1kbu,IN
Kumar Satyamm,4N1gjy2diOogRDTOIxNxLG,https://open.spotify.com/artist/4N1gjy2diOogRDTOIxNxLG,IN
Sayeed Quadri,2pGRniGOJSOvYoK3dGaBb8,https://open.spotify.com/artist/2pGRniGOJSOvYoK3dGaBb8,IN
Anup Jalota,3kzGeGPP5gd5KAMm6QggHV,https://open.spotify.com/artist/3kzGeGPP5gd5KAMm6QggHV,IN
Zeeshan Ali,1Bz46nDCMO1UOKp9GJjL92,https://open.spotify.com/artist/1Bz46nDCMO1UOKp9GJjL92,IN
Faisal Rafi,4RD36PYVvbMaJXgUHJztC1,https://open.spotify.com/artist/4RD36PYVvbMaJXgUHJztC1,IN
Tauseef Akhtar,64K7dDYqbTWTATxVvIm0Sl,https://open.spotify.com/artist/64K7dDYqbTWTATxVvIm0Sl,IN
Mujtaba Aziz Naza,2yxX2XZyWVBpVX3pNaG0UF,https://open.spotify.com/artist/2yxX2XZyWVBpVX3pNaG0UF,IN
Vishal Bhardwaj,1JdHoZwkwOmX2Pl2iTwnzc,https://open.spotify.com/artist/1JdHoZwkwOmX2Pl2iTwnzc,IN
Anurag Saikia,6hzngLO20cX5IGqT0hVv1G,https://open.spotify.com/artist/6hzngLO20cX5IGqT0hVv1G,IN
Roshan,6Wg3akugFVCH4iYhEKk0GM,https://open.spotify.com/artist/6Wg3akugFVCH4iYhEKk0GM,IN
Rais Anis Sabri,7II57RndXqhcPF7t6trV0O,https://open.spotify.com/artist/7II57RndXqhcPF7t6trV0O,IN
Nusrat Fateh Ali Khan,5HcunTidTUrOaf8V0iJcvl,https://open.spotify.com/artist/5HcunTidTUrOaf8V0iJcvl,IN
Rahat Fateh Ali Khan,3OLGltG8UPIea8sA4w0yg0,https://open.spotify.com/artist/3OLGltG8UPIea8sA4w0yg0,IN
Chand Qadri,2hKrRXX9w5JhotZlhCCf3D,https://open.spotify.com/artist/2hKrRXX9w5JhotZlhCCf3D,IN
Owais Raza Qadri,1ymQAIQTQDQyskr4FEG0wO,https://open.spotify.com/artist/1ymQAIQTQDQyskr4FEG0wO,IN
Kanwar Grewal,406oFsSzz2qjU3FD6fozxu,https://open.spotify.com/artist/406oFsSzz2qjU3FD6fozxu,IN
Javed Ali,4W91bbPB2CTSsHwt7eqNl7,https://open.spotify.com/artist/4W91bbPB2CTSsHwt7eqNl7,IN
Kailash Kher,4oVMLzAqW6qhRpZWt8fNw4,https://open.spotify.com/artist/4oVMLzAqW6qhRpZWt8fNw4,IN
Waqar Khan,1SNuHi2OFtW7XggF1NbeV9,https://open.spotify.com/artist/1SNuHi2OFtW7XggF1NbeV9,IN
Anwar Jaani Qawaal,0APDiSQ7K9k6jpRZ4YrUO3,https://open.spotify.com/artist/0APDiSQ7K9k6jpRZ4YrUO3,IN
Ghulam Mustafa Qadri,1UVX7ro5CZLkL8fQDUfAGL,https://open.spotify.com/artist/1UVX7ro5CZLkL8fQDUfAGL,IN
Khalid Khan Qawal,5K4JiArBGNpuIS4jlHjeSd,https://open.spotify.com/artist/5K4JiArBGNpuIS4jlHjeSd,IN
Arrjun pandey,4cXHd2VBtClRi3H4tmSDpd,https://open.spotify.com/artist/4cXHd2VBtClRi3H4tmSDpd,IN
Meera Bai,3NvnKh9Bah41poPv5P1c2D,https://open.spotify.com/artist/3NvnKh9Bah41poPv5P1c2D,IN
Farhan Saeed,1W67L8OH9z7C3b9YJJbVYq,https://open.spotify.com/artist/1W67L8OH9z7C3b9YJJbVYq,IN
ER,7uhWXYh7CNH1M9Dwko8qll,https://open.spotify.com/artist/7uhWXYh7CNH1M9Dwko8qll,IN
Aditya Dev,2IX6xq1cVcBoD4obUsT5xs,https://open.spotify.com/artist/2IX6xq1cVcBoD4obUsT5xs,IN
Yusuf Mohammed,5XWfOrZhMMjoBTKcAgtFxe,https://open.spotify.com/artist/5XWfOrZhMMjoBTKcAgtFxe,IN
Vajid Ali,3cXNzZYIOUpv22w4iJm42t,https://open.spotify.com/artist/3cXNzZYIOUpv22w4iJm42t,IN
AZART RECORDS,0or1ojzFTfJKDSXeXNLwzS,https://open.spotify.com/artist/0or1ojzFTfJKDSXeXNLwzS,IN
Azim Naza,570lvTOPdM8s7hfWv1MBUQ,https://open.spotify.com/artist/570lvTOPdM8s7hfWv1MBUQ,IN
Azaad Khanda Khedi,3SXlEH01NE35u5kZ74jEAd,https://open.spotify.com/artist/3SXlEH01NE35u5kZ74jEAd,IN
Azaad 4L,1ldpy9FewJ95Fk8xniyxU6,https://open.spotify.com/artist/1ldpy9FewJ95Fk8xniyxU6,IN
Azad Varadaraj,13dhYVMUqWpsNmo9Xlv8ZV,https://open.spotify.com/artist/13dhYVMUqWpsNmo9Xlv8ZV,IN
Mazaak,01qn9kID2owHtQLAjKnQuz,https://open.spotify.com/artist/01qn9kID2owHtQLAjKnQuz,IN
Azeem Shirazi,09pOWiheDJ64OnXW62EhvI,https://open.spotify.com/artist/09pOWiheDJ64OnXW62EhvI,IN
Azaad Singh,5uc1quUQ38DhXhBaIIQ2hi,https://open.spotify.com/artist/5uc1quUQ38DhXhBaIIQ2hi,IN
Shakeel Azmi,3KxvVvRRJE9ZYb3HbOGJSl,https://open.spotify.com/artist/3KxvVvRRJE9ZYb3HbOGJSl,IN
Azaam,32dn3J5zXCntdXMWlokZNQ,https://open.spotify.com/artist/32dn3J5zXCntdXMWlokZNQ,IN
Azad Parinda,3J4CtmNntUCHIpCPlCmR9d,https://open.spotify.com/artist/3J4CtmNntUCHIpCPlCmR9d,IN
Azmal Shah,5UaULRYcG5MWcihEpatCV8,https://open.spotify.com/artist/5UaULRYcG5MWcihEpatCV8,IN
Jani Sharma,6EpR88S7SjTtYNnZ4xCd4d,https://open.spotify.com/artist/6EpR88S7SjTtYNnZ4xCd4d,IN
Azmat Raza Bhagalpuri,3S2g9JdsnjQE5HqytiSo5S,https://open.spotify.com/artist/3S2g9JdsnjQE5HqytiSo5S,IN
Azaam,2S9pHWqSvWJ8nA9m5EPV7l,https://open.spotify.com/artist/2S9pHWqSvWJ8nA9m5EPV7l,IN
Aazad Singh,1OzJlgHfYJDmDouv32AbXN,https://open.spotify.com/artist/1OzJlgHfYJDmDouv32AbXN,IN
WEROMIX MUSIC,7JpFUjd9t0f7VNk7BY2ug8,https://open.spotify.com/artist/7JpFUjd9t0f7VNk7BY2ug8,IN
Sidd Music,3X9aS70kCjNtdKKrCaDBxQ,https://open.spotify.com/artist/3X9aS70kCjNtdKKrCaDBxQ,IN
Guddi Gilahari,3TD8G7Yp0E2HprzlcD8gQ7,https://open.spotify.com/artist/3TD8G7Yp0E2HprzlcD8gQ7,IN
Qaafi,6uXaP5VByMuoSMlgaOJq5y,https://open.spotify.com/artist/6uXaP5VByMuoSMlgaOJq5y,IN
Gully Gang,1jTl6LZzpt7laiJLWuk1vc,https://open.spotify.com/artist/1jTl6LZzpt7laiJLWuk1vc,IN
MC STAN,5uemEEtB1ZC3s1KM7gReeH,https://open.spotify.com/artist/5uemEEtB1ZC3s1KM7gReeH,IN
MC Altaf,1oMKeiHXRkg7tNqwhaS3fu,https://open.spotify.com/artist/1oMKeiHXRkg7tNqwhaS3fu,IN
Gully Gangland,0kD2UIH3n2GEQ1U2LQY6aS,https://open.spotify.com/artist/0kD2UIH3n2GEQ1U2LQY6aS,IN
Gully Gang Alumni,1Tql3TRUo8vzuG0nc82PVV,https://open.spotify.com/artist/1Tql3TRUo8vzuG0nc82PVV,IN
Ikky,3nqS8jzqmsPKFJTp0BOIel,https://open.spotify.com/artist/3nqS8jzqmsPKFJTp0BOIel,IN
Ikka,07iEy1AecUPVzfC2J2gCHR,https://open.spotify.com/artist/07iEy1AecUPVzfC2J2gCHR,IN
Gage Gully,6AQJQwybpIlfvLzWfvbRPO,https://open.spotify.com/artist/6AQJQwybpIlfvLzWfvbRPO,IN
Naezy,2oeTqp8DgAmtnP2WGc1OS2,https://open.spotify.com/artist/2oeTqp8DgAmtnP2WGc1OS2,IN
Lash curry,5EXPLxIaBJwaXPW5FovTOx,https://open.spotify.com/artist/5EXPLxIaBJwaXPW5FovTOx,IN
ISHH,6QQsEqBC1lD3g2iMHIb8F8,https://open.spotify.com/artist/6QQsEqBC1lD3g2iMHIb8F8,IN
Rawal,3XbsFoxsYfrJyo9VZrbM16,https://open.spotify.com/artist/3XbsFoxsYfrJyo9VZrbM16,IN
Bandzo3rd,1DnUEMDVBtdwVBPAok8Ws7,https://open.spotify.com/artist/1DnUEMDVBtdwVBPAok8Ws7,IN
Year Down,4vIfkn8fo2rtRIBJi9fdku,https://open.spotify.com/artist/4vIfkn8fo2rtRIBJi9fdku,IN
Wamp,6zpUQnCceOC1hkBQWLrZKk,https://open.spotify.com/artist/6zpUQnCceOC1hkBQWLrZKk,IN
Bharg,5mUENA9ewpJd5z9KuwOKrd,https://open.spotify.com/artist/5mUENA9ewpJd5z9KuwOKrd,IN
A.O.D.,3dQqKPsJgPw8xesDAv86ft,https://open.spotify.com/artist/3dQqKPsJgPw8xesDAv86ft,IN
Angad Virk,5rfeGbPb9yN5NcjSmBAhCg,https://open.spotify.com/artist/5rfeGbPb9yN5NcjSmBAhCg,IN
The Divine Rapper,14ZL94fL40GMWgmO2NkfMn,https://open.spotify.com/artist/14ZL94fL40GMWgmO2NkfMn,IN
Raftaar,5UdFr0GeO7jKIaNIJgwB36,https://open.spotify.com/artist/5UdFr0GeO7jKIaNIJgwB36,IN
The Divine Rapper,54BcyDEPCyWLB4i4O9tFKJ,https://open.spotify.com/artist/54BcyDEPCyWLB4i4O9tFKJ,IN
Paradox,3fWcIRZlzhMl2YNACMvHui,https://open.spotify.com/artist/3fWcIRZlzhMl2YNACMvHui,IN
DEVEL,3PwWlpSj4atGJT4ejghltw,https://open.spotify.com/artist/3PwWlpSj4atGJT4ejghltw,IN
Dino James,45PG2L6Fh2XvYL4ONzpdoW,https://open.spotify.com/artist/45PG2L6Fh2XvYL4ONzpdoW,IN
DeeVoy Singh,6rqUjhPwrJRTjpPFCcB2xr,https://open.spotify.com/artist/6rqUjhPwrJRTjpPFCcB2xr,IN
DRV,0PJdf4ZWQLaf8LwQBDbqUL,https://open.spotify.com/artist/0PJdf4ZWQLaf8LwQBDbqUL,IN
Abby Viral,4gkEKQxzYalurjLlKyEXha,https://open.spotify.com/artist/4gkEKQxzYalurjLlKyEXha,IN
the shloka,6oo6QIEtGBm3SGMogP5YAl,https://open.spotify.com/artist/6oo6QIEtGBm3SGMogP5YAl,IN
Siyaahi,3psXqmICFFh7nmcmaj5KPb,https://open.spotify.com/artist/3psXqmICFFh7nmcmaj5KPb,IN
Dhanji,1OVeQPd27s1MkICbzBfZTV,https://open.spotify.com/artist/1OVeQPd27s1MkICbzBfZTV,IN
Bhaskar,6WlM9OTz4gFXoyU0QYgs9F,https://open.spotify.com/artist/6WlM9OTz4gFXoyU0QYgs9F,IN
Smokey,0pjOlblZPSB8G5SC0kduPW,https://open.spotify.com/artist/0pjOlblZPSB8G5SC0kduPW,IN
Fatboi Raccoon,3jZDhH5RtA8K1L61tvUdl4,https://open.spotify.com/artist/3jZDhH5RtA8K1L61tvUdl4,IN
Lil Bhavi,1IbSPJLkIqkDmIoyysS3Vn,https://open.spotify.com/artist/1IbSPJLkIqkDmIoyysS3Vn,IN
Raftaar Bal,45vPTXyLYTR2wHQewuTWpv,https://open.spotify.com/artist/45vPTXyLYTR2wHQewuTWpv,IN
Raftaar Kaur,2UQi2wPcfN701zmZxocXJM,https://open.spotify.com/artist/2UQi2wPcfN701zmZxocXJM,IN
Raftaar Sandhu,4Pd9UvmCTtq55Bf0XExFmJ,https://open.spotify.com/artist/4Pd9UvmCTtq55Bf0XExFmJ,IN
Raftaar Choudhary,3Pvb7htfaqSjWQUeNCXOnT,https://open.spotify.com/artist/3Pvb7htfaqSjWQUeNCXOnT,IN
Raffey Anwar,7rEwKApsZMo8cXVxAndmvD,https://open.spotify.com/artist/7rEwKApsZMo8cXVxAndmvD,IN
EN RAFTAAR,7u9TtARJhcepkrSXNi4DA7,https://open.spotify.com/artist/7u9TtARJhcepkrSXNi4DA7,IN
Raju Raftaar,5coBIqbrYpmP5kFgn07DSa,https://open.spotify.com/artist/5coBIqbrYpmP5kFgn07DSa,IN
Ajit Raftaar,5SK3XpdljmX1gBPHStOX0K,https://open.spotify.com/artist/5SK3XpdljmX1gBPHStOX0K,IN
PAUL RAFTAAR,0x9FYbiqTwnBQ8UAdmIG7o,https://open.spotify.com/artist/0x9FYbiqTwnBQ8UAdmIG7o,IN
Rupesh Raftaar,4UzWSfFl8IHdsUe2GRucjB,https://open.spotify.com/artist/4UzWSfFl8IHdsUe2GRucjB,IN
Pradeep Raftaar,0eEq9YGuNx2ENgcIiyLkQI,https://open.spotify.com/artist/0eEq9YGuNx2ENgcIiyLkQI,IN
Sickboi,2RSjOH1tYnTgkpkz81WICb,https://open.spotify.com/artist/2RSjOH1tYnTgkpkz81WICb,IN
Nanku,1ZBspcSxfWh6GuxjGr5u0p,https://open.spotify.com/artist/1ZBspcSxfWh6GuxjGr5u0p,IN
ABS,5OJe1t1DneOcuFJYx97MDH,https://open.spotify.com/artist/5OJe1t1DneOcuFJYx97MDH,IN
Guru Randhawa,5rQoBDKFnd1n6BkdbgVaRL,https://open.spotify.com/artist/5rQoBDKFnd1n6BkdbgVaRL,IN
Yo Yo Honey Singh,7uIbLdzzSEqnX0Pkrb56cR,https://open.spotify.com/artist/7uIbLdzzSEqnX0Pkrb56cR,IN
"Badshah,Uchana Amit",6XFdJvhd2eFrJoHeCiPHI5,https://open.spotify.com/artist/6XFdJvhd2eFrJoHeCiPHI5,IN
"Honey , Badshah",6tPfY0BVy3FrmRuhLDs2YQ,https://open.spotify.com/artist/6tPfY0BVy3FrmRuhLDs2YQ,IN
Vicky Badshah,3mWX091hhBTxSSaI87WXX5,https://open.spotify.com/artist/3mWX091hhBTxSSaI87WXX5,IN
Parmish Verma,3OQRPFFS3OsltFjFAXu1kE,https://open.spotify.com/artist/3OQRPFFS3OsltFjFAXu1kE,IN
Kaka,1Oh5bPXjw5jreVFhKc4jux,https://open.spotify.com/artist/1Oh5bPXjw5jreVFhKc4jux,IN
Alfaaz,1xHIVVHhwnuYe0uCAip33C,https://open.spotify.com/artist/1xHIVVHhwnuYe0uCAip33C,IN
Badshahpuria,3T1uXPs3lQ0oPZw12AIH8G,https://open.spotify.com/artist/3T1uXPs3lQ0oPZw12AIH8G,IN
Badshah Khan,4gvWwgnBuWPNMnp1ux3dIl,https://open.spotify.com/artist/4gvWwgnBuWPNMnp1ux3dIl,IN
Sultaan,7frYUe4C7A42uZqCzD34Y4,https://open.spotify.com/artist/7frYUe4C7A42uZqCzD34Y4,IN
